txId,class
355238040,unknown
355238995,unknown
355127295,2
355213347,2
3181745,unknown
101330189,2
355575969,unknown
42236032,unknown
355106756,unknown
355124133,unknown
355095609,unknown
355095607,unknown
135678914,unknown
214352552,unknown
355003702,unknown
355099343,unknown
355009659,1
355007249,unknown
355189401,unknown
355189399,2
355673773,2
355960111,unknown
355098546,2
355156781,unknown
355125975,unknown
355006733,unknown
355092073,unknown
355092070,1
355117873,unknown
355126255,unknown
355203578,unknown
22979768,unknown
355948421,unknown
84228431,unknown
355156728,unknown
306229676,2
249939100,2
165995797,unknown
355241809,unknown
355093297,unknown
134085968,2
355005783,2
39848316,2
355012997,2
355012986,unknown
172910634,unknown
106194869,unknown
355102274,unknown
355102270,2
355121989,2
355004423,2
49511994,unknown
353549323,unknown
355092403,1
51119094,unknown
355163747,unknown
144693710,unknown
148805813,unknown
313644418,unknown
355170341,unknown
355170333,2
355225031,unknown
355096133,unknown
189449417,2
221161554,unknown
163734262,unknown
355196229,2
355196221,2
355109292,2
23043266,2
355007242,unknown
355180990,unknown
355239038,unknown
355003973,unknown
355183720,unknown
355089184,2
355153022,2
355100451,unknown
355008613,unknown
168951872,unknown
355003644,1
355095596,2
355095592,unknown
186002708,unknown
325098857,unknown
355112011,unknown
274526543,1
190635969,unknown
57498751,unknown
355160701,unknown
355230690,2
355176460,unknown
355009669,1
355009671,1
322926574,unknown
169434177,unknown
205611677,unknown
355110611,unknown
355092392,unknown
355239158,1
355239204,unknown
355230436,unknown
355230430,unknown
168798172,unknown
355006841,2
355012175,unknown
355099377,unknown
355197412,unknown
355127548,1
355124233,unknown
152597774,unknown
355204372,unknown
355128664,1
355128667,1
355124970,2
223557536,2
355940879,unknown
355236778,unknown
355110323,unknown
355118160,unknown
355003599,unknown
355003598,unknown
355219487,unknown
111985930,unknown
355004184,2
355005981,2
215544553,2
313127405,unknown
355216031,2
247937978,2
207707568,unknown
355986528,2
355006965,unknown
355127555,2
355005091,unknown
155287260,2
355101915,1
355369137,2
355009540,2
355196416,2
355098140,unknown
355110315,unknown
355135838,2
355203981,2
195570400,unknown
355228579,unknown
355126675,unknown
355188402,unknown
355994928,unknown
355994932,unknown
355010252,unknown
355010250,unknown
171417576,unknown
355152796,unknown
140884284,2
355115765,unknown
249281344,1
355102482,unknown
355107677,unknown
355008937,unknown
355008936,unknown
355005650,2
355180262,unknown
355007570,unknown
355240569,unknown
355006906,2
355090375,1
355215277,unknown
163901928,2
355117777,unknown
50597642,unknown
50000428,unknown
355009069,unknown
355371475,2
355204377,unknown
202756526,unknown
355160075,unknown
355090939,1
58507756,1
355006857,unknown
355156702,unknown
139491963,unknown
355008334,1
355102492,1
218857418,unknown
355127773,unknown
163017850,unknown
355102419,unknown
355110327,unknown
355110277,unknown
27726123,unknown
355102410,unknown
355167695,unknown
355167693,unknown
52486067,unknown
207655851,unknown
355127748,1
355218971,unknown
355095889,unknown
355176139,unknown
355236744,2
356002212,unknown
355509830,2
355230642,unknown
355236995,2
355126262,unknown
355230382,2
355184205,2
355107117,1
355241100,unknown
144172288,unknown
355102300,2
270315425,unknown
355111006,unknown
355005743,2
355005741,2
355175319,unknown
355126770,2
164863334,unknown
355007333,unknown
355102407,unknown
355107811,unknown
355107816,unknown
355167696,2
214036795,2
160226114,2
355099143,unknown
72780249,1
354618228,unknown
355098439,unknown
99436262,unknown
355952742,unknown
353699854,1
170923175,1
355006860,2
355190666,unknown
355221760,unknown
355006835,unknown
355170335,2
66919198,2
182270237,unknown
231203738,unknown
318700837,unknown
355159083,unknown
355154253,unknown
355149230,2
322941328,unknown
355006948,unknown
130186470,1
355028899,unknown
355126066,unknown
355994884,unknown
355109681,unknown
355112015,unknown
265984249,unknown
355093475,2
355006713,unknown
355107728,unknown
355107727,unknown
214354462,unknown
355099281,2
355018486,2
355006939,2
355126260,unknown
195706199,unknown
187475053,unknown
355121503,unknown
355095685,unknown
355209781,2
355006722,unknown
355241790,unknown
355009945,unknown
355009949,unknown
355157766,unknown
355222058,unknown
171417302,2
355110991,unknown
355216676,unknown
355199607,unknown
355214525,unknown
355941539,unknown
355126772,unknown
355198869,unknown
355369250,2
221712567,unknown
226277187,unknown
355127382,unknown
42690802,2
355177083,unknown
355236693,unknown
355179446,unknown
355208886,unknown
355181040,2
226194124,unknown
355175641,1
355006039,unknown
355021528,unknown
355092041,unknown
355092040,unknown
355008929,unknown
355117595,unknown
355175150,unknown
355110613,unknown
355221807,unknown
355189932,unknown
355189933,unknown
355109281,2
355102414,unknown
355157380,2
37232504,unknown
355219468,unknown
355219464,unknown
355009626,unknown
355009624,unknown
355009415,unknown
139638764,unknown
355027343,unknown
355099184,unknown
355154235,unknown
355575911,unknown
26223124,unknown
355184433,unknown
355095605,unknown
201168685,unknown
355243712,unknown
355244272,unknown
274526783,1
355162165,1
355129433,unknown
355089246,unknown
355109199,1
355153692,1
183779954,unknown
152648678,unknown
355092833,unknown
229266789,unknown
355109611,unknown
355176129,2
355121529,unknown
355371914,2
355093292,unknown
355155545,unknown
355181050,unknown
102882901,unknown
355180652,2
355228137,unknown
355154251,unknown
355099330,unknown
355157528,unknown
356003168,unknown
355099175,unknown
145546399,unknown
355006846,unknown
355204370,unknown
291537089,2
355369142,2
355127350,unknown
355006354,unknown
355006855,unknown
355198439,unknown
355198441,unknown
355190238,unknown
355090229,1
184786368,unknown
207403896,unknown
355006813,unknown
355009047,unknown
355008927,unknown
355008925,unknown
40820129,unknown
355243198,unknown
355157355,2
355157572,unknown
355368443,unknown
355132509,unknown
355010253,unknown
355110520,unknown
355227187,unknown
355237971,unknown
355110310,unknown
355130872,unknown
355126738,unknown
167848887,unknown
355179762,unknown
356004212,unknown
355027330,unknown
355179918,unknown
355092984,unknown
221233126,unknown
355121968,unknown
355182396,unknown
355214493,unknown
355203596,2
355203592,2
355027328,unknown
355095361,2
355136918,2
355136926,unknown
355008630,1
355941002,unknown
355124536,unknown
355121166,unknown
355941115,unknown
322937874,2
355126750,2
355007031,2
355179829,unknown
355094142,unknown
355957772,unknown
187456944,unknown
355097996,unknown
355556097,unknown
20224430,unknown
355181002,unknown
355218879,unknown
355023021,unknown
355090948,1
355007209,2
165222044,2
308507487,unknown
355179621,unknown
355108867,2
355196228,2
40820324,unknown
328130517,unknown
355007244,unknown
355164739,unknown
116717049,unknown
355128732,1
355747932,unknown
355748213,unknown
355208627,unknown
355157376,2
355371572,2
196829910,unknown
355188817,unknown
355188816,unknown
355126659,unknown
355128816,unknown
322447516,unknown
355578037,unknown
355163729,unknown
355163731,unknown
355112000,unknown
355121090,unknown
355008576,unknown
355128485,unknown
36900495,unknown
123035996,unknown
355237651,unknown
355095945,2
64192155,unknown
355124200,unknown
105583478,2
355009189,unknown
355198875,2
355190633,unknown
355227760,unknown
355947165,unknown
355947169,unknown
355216054,unknown
355237701,unknown
179428461,1
355009651,1
355153512,unknown
355176044,unknown
355006877,2
355004870,unknown
355090165,unknown
355153641,unknown
355090172,unknown
308550360,unknown
355121159,unknown
355170366,2
154767436,unknown
355163785,unknown
186002982,unknown
355095883,unknown
355095881,unknown
129791513,2
355218928,unknown
355003872,unknown
355006755,unknown
154748039,2
355099316,unknown
355157582,2
355110982,unknown
355027346,unknown
355097994,unknown
273203456,unknown
355126069,2
255588917,unknown
355371908,unknown
355101443,unknown
355115905,unknown
355093295,unknown
355175095,unknown
355003221,unknown
355010925,unknown
355005719,2
355089477,2
343302573,unknown
23971275,unknown
203171078,unknown
355219380,unknown
355236773,unknown
355112755,2
355994400,unknown
355994401,unknown
355009928,unknown
355206238,unknown
355095942,2
355157620,2
355994891,unknown
355994895,unknown
355005442,2
355090366,1
355188819,unknown
355157800,unknown
355008347,unknown
355197376,unknown
355092982,unknown
355940690,unknown
355156382,2
61301942,unknown
355221845,unknown
355221846,unknown
355371859,2
355010559,unknown
355121480,unknown
355121477,unknown
355160125,unknown
167790063,unknown
355092036,1
355009653,1
355204390,unknown
314675461,unknown
355179873,unknown
355236712,1
355367719,unknown
355009210,1
355994382,unknown
355209783,unknown
355110040,unknown
272753110,unknown
329794382,unknown
355009019,unknown
139911316,unknown
355124185,unknown
355198309,unknown
355198871,unknown
158544366,unknown
355124205,unknown
355182414,unknown
154749759,unknown
355940994,2
355126822,2
217854821,2
355121931,2
355126331,unknown
355124778,2
355947171,unknown
355120786,unknown
355109695,unknown
355090511,1
58505823,1
80574245,2
355095121,2
355200321,2
355367542,unknown
355222580,unknown
143154245,2
355124776,2
355005739,unknown
355188390,unknown
355216006,unknown
355221646,unknown
355108727,unknown
355108731,unknown
355110051,unknown
355124647,2
29525629,unknown
306406127,unknown
355095887,2
355157408,2
355940684,2
355004559,1
355962396,unknown
355238051,unknown
355008569,unknown
355370483,2
355154282,2
355368055,2
355007610,1
108887868,unknown
355988848,unknown
355092714,1
355223981,unknown
355237401,unknown
355294191,2
355124166,unknown
274986647,unknown
206348601,unknown
355099350,1
355108466,unknown
355157597,2
191614553,2
159495620,unknown
149579019,unknown
9367887,unknown
355221924,unknown
355239008,unknown
355095603,unknown
355157606,unknown
316538493,unknown
355228139,unknown
336804927,unknown
355239021,unknown
355096124,unknown
355110322,unknown
355115613,unknown
355009720,1
245607742,1
207720077,unknown
58506728,1
355170334,2
187475052,unknown
304206129,unknown
355310119,unknown
355110532,unknown
355009010,unknown
355157341,1
262825989,unknown
355174751,2
84882098,2
355009171,2
355941072,unknown
355156745,unknown
355371592,unknown
355941463,unknown
355218906,unknown
355110993,unknown
355164063,unknown
355143882,unknown
355010928,unknown
355237965,unknown
355098758,unknown
355098793,unknown
355139881,unknown
355157656,unknown
355371584,unknown
355200984,unknown
355110971,2
226597810,unknown
355007672,1
272738612,unknown
355006710,2
355115871,unknown
355115869,2
355005733,unknown
355216673,unknown
355156743,unknown
274526529,1
24297727,unknown
355124243,unknown
355940996,unknown
355988971,unknown
355222171,unknown
173121915,unknown
355107801,unknown
355140624,unknown
5763141,2
182313355,1
355090489,unknown
355156496,unknown
355367986,unknown
355941966,unknown
355110068,1
355098000,unknown
355009404,1
355310110,unknown
355109279,2
355942309,unknown
355237621,unknown
40820185,unknown
355127429,unknown
278395372,unknown
355111434,2
355111429,2
355008608,unknown
355106775,unknown
355111004,unknown
355005439,2
355149228,2
355209583,2
355102394,unknown
355098755,unknown
355178422,unknown
191530982,unknown
355156665,unknown
355238369,2
355102260,2
224166670,2
355156392,2
29422173,unknown
355181788,unknown
355215732,unknown
355190244,unknown
293552140,unknown
355209670,unknown
57498719,unknown
355940643,unknown
355195163,unknown
355204998,unknown
14887053,unknown
355160158,unknown
355160160,unknown
176592851,unknown
355095117,2
187475038,unknown
355101446,unknown
355006907,2
355094107,2
355190690,unknown
355190693,unknown
355241511,unknown
355095705,2
224426812,2
355118146,unknown
355004362,unknown
355156674,unknown
355371831,unknown
355003242,unknown
173099859,unknown
355122741,unknown
355189295,2
355219736,2
138487639,unknown
120042607,unknown
355954451,unknown
355954456,unknown
193433289,unknown
355124876,unknown
355006758,2
170083997,unknown
355179811,unknown
355154220,unknown
355368435,2
355124777,unknown
116311301,unknown
182873346,2
155287725,2
355228994,unknown
355102400,unknown
355098474,unknown
355135857,2
355141044,2
160262188,unknown
355126696,unknown
355110980,unknown
198951291,unknown
355157832,2
355371886,unknown
355988232,unknown
355221992,unknown
355100576,unknown
355100573,unknown
355096394,2
355007198,unknown
355007192,unknown
355126263,1
355149235,2
355098803,unknown
193439060,unknown
355198470,unknown
200133774,2
355941267,unknown
355941189,2
355135853,2
355007630,1
355227248,unknown
355135846,2
355135845,2
13435929,unknown
355132506,unknown
355188781,unknown
212868218,unknown
355196427,2
355942616,unknown
355154946,2
355205380,unknown
355093788,unknown
355221916,unknown
30803752,unknown
355110886,unknown
355119272,unknown
355157364,2
355153695,2
355173250,unknown
182097297,2
355011373,unknown
355011372,unknown
355371446,2
355204029,2
182504782,unknown
355219471,unknown
355237009,unknown
168320239,2
246767805,unknown
355180649,unknown
355218859,unknown
355368088,unknown
355945932,unknown
355176009,unknown
355008342,unknown
355008341,unknown
355110995,unknown
355126283,unknown
224043203,unknown
355190679,unknown
355009246,1
355109626,unknown
182223312,2
355010327,unknown
355180737,unknown
355179825,unknown
178260889,unknown
355195198,unknown
355195196,unknown
355007574,1
355960113,unknown
355115537,2
355190201,unknown
355216021,2
355135817,2
355095647,2
40820349,unknown
355099198,unknown
114660450,unknown
10142763,unknown
355106798,unknown
355160025,unknown
355095325,unknown
355170006,unknown
355004624,2
355010562,unknown
355214059,unknown
355096121,unknown
355003253,unknown
355003252,unknown
355159223,unknown
355159226,unknown
355109627,unknown
355007036,2
227270279,unknown
355181811,unknown
99200076,unknown
355369106,2
355126074,unknown
355160103,unknown
320546304,unknown
355289638,unknown
355153017,2
355310120,unknown
355127783,1
355090722,unknown
355090720,unknown
95193938,unknown
355095073,2
355099211,unknown
355099207,unknown
355099315,2
183422424,2
355214636,2
355941518,unknown
355126321,unknown
355006725,unknown
231229057,2
355006980,unknown
136312937,2
355124099,1
355006892,unknown
355185802,unknown
355537469,unknown
355125830,unknown
15761634,unknown
313101867,2
187475047,1
355128677,1
355136251,2
355166257,unknown
355005714,unknown
355238367,unknown
43366178,unknown
355098251,unknown
355098249,unknown
355109250,unknown
355109248,1
355216303,unknown
355008618,unknown
355537121,2
146812295,2
355095695,unknown
355095691,unknown
355160116,unknown
355009613,unknown
355118148,unknown
355004550,unknown
355008579,1
355011078,2
355239156,1
355098484,2
355181524,unknown
355181518,unknown
355135833,2
355102465,1
355367981,2
160302379,unknown
355007026,2
355216460,unknown
355196199,unknown
355196203,unknown
355198436,unknown
355180221,unknown
355095311,unknown
245203880,2
83451249,unknown
355096129,unknown
87350471,2
355090201,1
355006015,2
355213268,unknown
355090678,unknown
58506759,1
355106773,unknown
355159391,unknown
355293591,unknown
355009180,unknown
209577372,unknown
355006817,unknown
355128683,1
355132508,unknown
355005787,2
355005786,2
355368005,unknown
103348076,unknown
355090825,unknown
198366456,unknown
206608761,unknown
355009550,2
355110987,unknown
355180257,unknown
355099139,2
221038042,unknown
355090394,1
355159231,unknown
164322735,2
355007264,2
355124966,unknown
355204379,unknown
174257460,unknown
355168508,unknown
355154070,unknown
355110989,unknown
355006933,unknown
355006929,unknown
355005645,2
355095612,unknown
355941042,unknown
355190630,unknown
355179969,2
355176137,unknown
242934464,unknown
191708948,unknown
355110328,unknown
67538952,2
355997874,unknown
355997878,unknown
355009239,unknown
133596455,unknown
126757876,unknown
355213154,unknown
355110617,unknown
355110329,unknown
355168481,unknown
355196230,2
355221847,unknown
355009535,unknown
355095952,unknown
355005005,unknown
40820321,unknown
122450051,unknown
355004413,unknown
355004367,unknown
355109301,2
213047020,2
154310635,2
355183279,unknown
355289635,unknown
355096127,unknown
355098222,2
355219356,unknown
355006942,2
355985696,unknown
98290396,unknown
326826195,2
155128730,2
355125979,unknown
355006040,2
355237005,unknown
355941266,unknown
355176021,unknown
306377409,unknown
355236965,2
355941292,unknown
40820348,unknown
355127921,unknown
355009058,unknown
355183050,1
169323992,unknown
355006923,unknown
105880254,unknown
355099329,unknown
355110998,unknown
355173644,unknown
355941155,unknown
143611656,unknown
152022729,unknown
160227401,unknown
355107778,unknown
206131295,unknown
355941217,2
355218912,unknown
355027347,unknown
355237011,unknown
355007143,2
355181058,unknown
191529351,unknown
112880280,unknown
355219460,unknown
353548196,unknown
355108863,2
355238731,unknown
355163761,unknown
355007674,1
355173649,2
355090234,unknown
355090233,1
355108796,unknown
355008031,unknown
40820338,unknown
41165502,unknown
355099027,2
355297154,unknown
355297156,unknown
355202034,unknown
355156712,unknown
355203605,2
355121104,unknown
224834322,unknown
355110086,1
355110090,1
355190229,unknown
355940870,unknown
355127369,unknown
355124244,unknown
355221944,1
355156790,unknown
355367851,unknown
355575923,unknown
355096132,unknown
229090692,2
355090378,1
108009349,unknown
355006938,unknown
355006934,unknown
355099097,unknown
210177852,unknown
355102448,1
355006364,unknown
355095896,unknown
355157395,unknown
355138383,unknown
96817605,unknown
355017710,2
355005980,2
355005979,2
355127800,unknown
355008597,unknown
355008590,2
355006975,unknown
355135842,2
355158658,unknown
355198291,unknown
355198296,unknown
189125442,2
355199878,unknown
40820310,unknown
355237286,unknown
55508593,2
355157629,unknown
355368174,unknown
355008348,unknown
259129767,unknown
355007347,unknown
355179536,unknown
355115784,unknown
355198465,unknown
355009237,1
355126067,unknown
355215285,2
355236982,2
355110896,unknown
192049599,2
355310098,unknown
355099167,unknown
355965109,unknown
113162620,unknown
355219442,1
355089182,2
147882100,2
355115530,2
355172756,unknown
355237292,2
355124163,unknown
355109651,unknown
355190938,1
355170256,unknown
355027329,unknown
355223924,unknown
355167233,2
355204062,unknown
355018800,unknown
355236767,2
355095729,2
254428878,1
355107110,unknown
105859342,unknown
355118263,unknown
273900498,unknown
355006905,2
355163066,2
355136921,unknown
178063174,unknown
355098554,unknown
355005777,2
355204404,unknown
355160446,unknown
255663440,2
355951678,unknown
322950395,unknown
355009005,1
355009187,unknown
355102322,1
355941201,unknown
211960995,unknown
177392369,unknown
168088967,2
355088870,2
355195878,unknown
355941119,2
48384271,unknown
190140938,unknown
355198448,unknown
355142895,2
355143416,unknown
213568400,unknown
355006839,2
101395130,unknown
224922665,unknown
355198697,unknown
355113172,unknown
355110291,unknown
355110093,1
298732576,1
68891403,1
187475040,1
355115756,unknown
355184767,unknown
355004187,2
355004159,2
40820319,unknown
355005700,2
355141040,2
355209778,2
79169012,unknown
355371463,unknown
355157638,unknown
355940659,unknown
355124077,unknown
355179802,1
355107689,unknown
355160114,unknown
126793952,2
355237687,2
355108763,unknown
164671437,unknown
186002984,unknown
355005464,2
355181015,2
355161168,unknown
355190639,unknown
355190643,unknown
322937787,unknown
324971958,unknown
355159681,unknown
355027334,unknown
355011064,unknown
355961143,unknown
355003357,2
355159663,unknown
355125158,2
297154633,unknown
4667096,unknown
355127376,1
217476830,2
355108723,unknown
355106383,unknown
355941464,unknown
355124208,unknown
159856926,unknown
355127787,unknown
355157555,unknown
355368339,unknown
355094193,2
68892235,unknown
355163573,unknown
355091558,1
98990302,unknown
355994977,unknown
355108722,unknown
355108719,unknown
355204385,unknown
355239206,unknown
112932078,unknown
355095894,2
355095890,2
355124127,unknown
355371895,2
355203025,unknown
170152909,unknown
355100722,unknown
355182203,2
146793065,2
355101955,unknown
355101951,unknown
355005646,2
180661378,unknown
355157360,unknown
355215275,2
355099278,2
355009172,1
179149178,unknown
355127811,1
355161172,unknown
355236990,2
236765956,2
355238006,unknown
355115776,unknown
355092063,1
355163759,unknown
355204684,unknown
172339566,unknown
355092096,unknown
355221824,unknown
355127763,unknown
355098791,2
355179813,unknown
355110307,unknown
355106406,unknown
355941461,unknown
355165709,unknown
42960078,unknown
355181804,unknown
355117569,unknown
171417530,2
274527125,1
355115484,unknown
355115770,unknown
355099265,unknown
355099257,unknown
124037457,unknown
355238660,1
355941520,unknown
273495266,2
226794728,unknown
355109553,unknown
355941451,unknown
355126616,unknown
355228942,unknown
190513838,unknown
355003239,2
355181018,unknown
338204237,unknown
355100392,1
178193861,1
290832681,2
309391959,2
62730381,2
355965561,unknown
355027344,unknown
309622019,2
355160135,unknown
355126754,unknown
355006360,unknown
355160144,unknown
355136898,2
355003628,2
355006760,unknown
355943342,unknown
257405341,unknown
355179827,unknown
355012551,unknown
355208888,unknown
355940890,2
355126259,unknown
355190618,unknown
355172695,unknown
355003632,unknown
355197877,1
355102188,1
355011607,unknown
57498706,unknown
355136906,2
355940634,2
355108757,unknown
54194102,2
355007146,unknown
355994911,unknown
355998230,1
355181828,unknown
355092074,unknown
355120782,unknown
355945775,unknown
355947114,unknown
355092838,2
144681823,unknown
355941298,unknown
355124229,unknown
355092062,2
58506737,1
355095650,unknown
355168332,unknown
355163567,unknown
355159230,unknown
355153486,unknown
355176049,unknown
355111435,2
355179840,unknown
355189282,unknown
355006873,unknown
173856854,unknown
355091275,unknown
355168943,unknown
165065924,2
355007247,2
123858559,2
355238503,1
355009206,unknown
355214583,unknown
355196227,2
292313450,unknown
224073588,unknown
355108494,unknown
355958547,2
355136907,2
138727389,2
355230521,2
355004615,2
355170336,unknown
355111426,2
355111418,2
180219451,2
355115528,unknown
355007241,unknown
355176849,unknown
189879425,unknown
355009643,1
355007058,2
355167721,unknown
355141050,2
355203999,unknown
355961446,unknown
355183342,unknown
194974787,1
355176066,unknown
355124248,unknown
256578631,2
229266830,unknown
306528158,unknown
355195136,unknown
355124121,1
187499539,unknown
355006732,unknown
204221638,unknown
355095646,unknown
156627667,unknown
355238330,unknown
355027327,unknown
108620118,unknown
355110308,unknown
355181853,unknown
355238659,1
355095642,unknown
40820178,unknown
133577405,unknown
160230290,unknown
355941511,2
355157004,unknown
355941272,unknown
306284926,unknown
325239058,unknown
178056199,unknown
355169157,unknown
229266828,unknown
198982902,2
233886338,unknown
173780036,unknown
327729269,unknown
355215758,2
58507158,1
355095115,2
221685299,unknown
355157798,unknown
355115718,unknown
139954373,2
355371519,unknown
45689195,unknown
355009390,unknown
355160901,unknown
150313001,2
355962465,2
355575918,2
355238661,1
57498710,unknown
186002705,unknown
259702229,unknown
355172082,unknown
298218618,unknown
355092846,unknown
193432507,unknown
355121116,unknown
355163771,unknown
355750204,2
42517759,unknown
355175648,unknown
355941467,unknown
141397600,unknown
355095346,2
229267189,unknown
355110621,unknown
186002698,unknown
355221684,unknown
355154252,unknown
355172691,unknown
355172687,unknown
319842557,unknown
162425095,unknown
355007019,2
355955844,unknown
355125677,unknown
355108479,unknown
355110282,unknown
355179853,unknown
169409447,unknown
355004364,unknown
355008886,unknown
355090371,2
58505630,1
219411250,2
31187891,unknown
212497175,2
355143143,2
355190614,unknown
355007348,2
355007344,unknown
211980711,2
355098429,2
355156605,2
355153420,2
356002214,unknown
355095312,unknown
186317117,unknown
355027336,unknown
355940652,unknown
259992807,unknown
355102375,unknown
58507743,1
355023031,unknown
355108698,unknown
355154944,unknown
355127538,unknown
355310117,unknown
355236258,unknown
282007436,unknown
355012188,unknown
355164973,unknown
355128294,1
355003601,unknown
314397258,unknown
313109993,unknown
158076235,unknown
322934612,unknown
355221977,1
355132286,unknown
355204032,unknown
355952821,unknown
355092389,1
355095645,unknown
355156404,unknown
355023332,unknown
355208617,2
83958126,unknown
355090873,unknown
355005444,unknown
176251709,2
355124981,unknown
180663677,unknown
355109537,unknown
355126272,unknown
355180253,unknown
160294323,2
127346835,unknown
355176479,unknown
85062222,unknown
355204406,unknown
194455451,unknown
355009553,2
346354697,2
143616691,2
313095703,2
182368564,unknown
355160061,unknown
164919436,2
355152595,2
355008033,unknown
355206255,unknown
355617472,1
355998291,1
95756865,unknown
355219721,unknown
176599737,2
337279283,unknown
355006711,2
355122330,unknown
95114732,2
355096136,2
355095721,2
355095716,2
355198845,unknown
355161417,1
355189729,unknown
355095062,unknown
355095061,unknown
355154949,unknown
189071354,unknown
91725745,1
355110284,unknown
355099378,unknown
355956668,unknown
355244292,unknown
355213166,unknown
355236657,unknown
355965104,unknown
355368856,2
355181806,2
355093974,unknown
175165963,unknown
355127288,unknown
355181061,unknown
221681924,unknown
176606412,unknown
355224795,2
355126326,unknown
355002303,unknown
355005673,2
355218872,unknown
204221653,unknown
355110992,unknown
311286710,unknown
224812923,unknown
355179709,unknown
178056198,2
355099092,unknown
191598897,unknown
103110941,unknown
355113169,unknown
355159654,unknown
169398233,2
355098538,unknown
355101425,unknown
355101424,unknown
355009023,unknown
355182410,unknown
9909719,unknown
355089482,unknown
355196943,2
355571753,2
160228934,2
355176016,unknown
193696046,2
355007104,2
355090937,unknown
355237982,unknown
355099317,unknown
355099095,unknown
355005692,unknown
46856206,unknown
355007007,unknown
355008611,unknown
355095335,unknown
355095315,unknown
355127379,1
355152760,2
355124078,unknown
356005402,unknown
355115856,unknown
355008589,unknown
355096137,unknown
355006754,unknown
355204049,unknown
355156748,unknown
355371143,unknown
355368330,2
189126818,unknown
355215752,unknown
40820318,unknown
355164005,unknown
173150107,unknown
209073614,2
210712300,unknown
355238035,unknown
355095935,unknown
355110131,1
355188810,unknown
241148229,unknown
355090706,unknown
35162172,unknown
355180998,unknown
179156506,unknown
355110276,unknown
355204381,unknown
355003622,unknown
355004185,2
160228423,unknown
355157554,unknown
355371492,unknown
162068863,unknown
355953412,2
355009113,unknown
40820177,unknown
355102292,1
355010927,2
355371845,2
355135814,2
355007634,unknown
146846375,2
257926446,unknown
355181783,2
355962008,unknown
355096128,2
355154284,unknown
200084216,unknown
306406118,unknown
355006362,unknown
355159687,unknown
355003609,unknown
355371587,unknown
355110098,1
355237624,unknown
355125650,unknown
355006709,unknown
355958669,unknown
355092776,unknown
40820308,unknown
355121149,unknown
355209089,unknown
355124210,unknown
355109330,2
355182095,2
214924582,unknown
161305380,unknown
355004548,unknown
346042960,unknown
247447750,unknown
31228978,1
58508576,1
355004666,unknown
355942315,1
355099346,unknown
355157422,unknown
355006770,1
355371420,2
355124209,unknown
105990534,unknown
355008567,1
160226116,unknown
355294122,unknown
355124191,unknown
202757237,unknown
355941095,unknown
40820184,unknown
355093294,unknown
223294371,unknown
186635242,unknown
310134699,unknown
355184761,unknown
355011745,unknown
187369387,unknown
355090707,unknown
53088346,unknown
355115529,unknown
355236654,2
355109297,2
355098550,2
355097992,unknown
355098536,2
355310105,unknown
265717514,unknown
339207130,2
355124203,2
355181946,unknown
355006353,unknown
355214568,unknown
355184345,unknown
355156488,unknown
355369163,unknown
355093931,2
190955997,1
355962411,unknown
355941184,unknown
355124055,unknown
355009547,unknown
355027338,unknown
169347442,2
355158660,unknown
355941500,unknown
355216858,2
355207860,unknown
355207858,unknown
355101962,unknown
355101960,unknown
355007015,unknown
355181790,unknown
189809580,2
133577388,unknown
355029095,unknown
355008564,1
355124944,unknown
355009373,1
355110978,unknown
355941473,unknown
322947517,unknown
355149234,2
355009608,2
160227414,2
355089469,unknown
355204376,unknown
355100579,unknown
355127387,unknown
355940884,2
355098224,unknown
355007676,unknown
156864654,2
355368036,2
355006927,unknown
222254637,unknown
355195511,unknown
355204420,unknown
69614918,unknown
216031222,unknown
355108751,2
355156468,2
355009986,unknown
156858844,unknown
355102390,unknown
355178418,unknown
355125845,unknown
355371788,2
355941287,unknown
355121186,unknown
355007042,unknown
355180269,2
355119549,unknown
355102312,1
355102399,unknown
355118102,unknown
148409403,unknown
355004633,unknown
355121131,unknown
191614001,unknown
355124232,unknown
355005695,unknown
163137955,unknown
355127542,unknown
355005292,2
160278722,unknown
355098766,unknown
99375134,2
355101079,2
355998272,1
160272304,unknown
188583635,unknown
355216473,unknown
355007571,unknown
135106891,unknown
355002305,unknown
355009162,unknown
355160440,unknown
355110614,2
355004422,unknown
355227804,unknown
355099199,unknown
355117842,unknown
355137770,unknown
274526537,1
355226977,unknown
355110287,unknown
355144503,unknown
355163749,unknown
355027348,unknown
228826310,2
355027331,unknown
355006334,2
355956047,unknown
355238651,1
355213313,unknown
355368099,unknown
180661143,2
156529528,unknown
92039439,unknown
355156759,2
355985936,unknown
355092717,unknown
355368838,unknown
216011499,2
355747935,unknown
355126273,unknown
355007252,unknown
355221818,unknown
355198554,unknown
355169051,unknown
133399450,2
355940542,2
215590785,unknown
175844508,unknown
187294381,unknown
266242062,unknown
355106391,unknown
355008957,1
355151013,2
300030388,2
355173650,unknown
355098003,unknown
355107798,unknown
355181801,2
355095661,unknown
355213549,unknown
355154663,1
355183233,2
28065339,unknown
355006361,2
355009224,unknown
355126278,unknown
355175535,unknown
355004156,1
355095674,unknown
355121991,unknown
178052102,unknown
193695940,unknown
187798516,unknown
204627100,unknown
355171928,unknown
52486066,unknown
154338124,2
173861504,unknown
355009220,unknown
181048424,2
355005309,unknown
355005304,unknown
128085129,unknown
355115766,unknown
355215737,unknown
40820182,unknown
355110891,unknown
